yearOpened,nday,zipcode,longitude,latitude,case#
2013,68,02132,-71.0587,42.3594,101000915367
2013,68,02120,-71.099257,42.331421,101000915370
2013,68,02127,-71.03506,42.33171,101000915372
2013,68,02643,-71.0671,42.30927,101000915375
2013,68,02643,-71.122623,42.359963,101000915376
2013,68,02108,-71.06892,42.35735,101000915378
2013,69,02135,-71.16259,42.35448,101000920724
2013,69,02122,-71.05853,42.29558,101000920734
2013,69,02122,-71.059259,42.29797,101000920736
2013,69,02643,-71.15684,42.35244,101000920738
2013,69,02136,-71.127794,42.267349,101000920739
2013,69,02643,-71.15684,42.35244,101000920740
2013,69,02114,-71.07057,42.36065,101000920744
2013,69,02115,-71.10736,42.33467,101000920749
2013,69,02643,-71.11857,42.3096,101000920750
2013,69,02122,-71.06815,42.30437,101000920752
2013,69,02119,-71.07776,42.32642,101000920754
2013,70,02136,-71.12043,42.24435,101000921111
2013,70,02122,-71.05194,42.29438,101000921113
2013,70,02199,-71.081457,42.347296,101000921115
2013,70,02130,-71.11712,42.29141,101000921117
2013,70,02131,-71.13031,42.27624,101000921123
2013,70,02119,-71.07925,42.32745,101000921125
2013,70,02119,-71.07918,42.3279,101000921127
2013,70,02643,-71.14662,42.28511,101000921129
2013,70,02135,-71.14717,42.33775,101000921130
2013,70,02118,-71.070256,42.342739,101000921132
2013,70,02643,-71.054567,42.342447,101000921133
2013,71,02127,-71.03803,42.33514,101000926977
2013,71,02643,-71.06189,42.27478,101000926982
2013,71,02124,-71.062362,42.296224,101000926983
2013,71,02120,-71.1005,42.33244,101000926985
2013,71,02120,-71.1005,42.33244,101000926987
2013,71,02643,-71.16373,42.29015,101000926994
2013,71,02110,-71.05029,42.36392,101000926996
2013,71,02125,-71.05793,42.31329,101000926999
2013,71,02136,-71.12633,42.26397,101000927001
2013,71,02127,-71.05325,42.33218,101000927004
2013,71,02127,-71.05325,42.33218,101000927006
2013,71,02643,-71.07808,42.32098,101000927007
2013,71,02115,-71.107472,42.337841,101000927008
2013,72,02119,-71.093956,42.330371,101000927263
2013,72,02643,-71.050254,42.363289,101000927269
2013,72,02643,-71.053166,42.300276,101000927270
2013,72,02643,-71.050254,42.363289,101000927272
2013,72,02125,-71.077674,42.317964,101000927275
2013,72,02131,-71.1186,42.2789,101000927278
2013,72,02643,-71.07453,42.34535,101000927280
2013,72,02643,-71.06671,42.28424,101000927281
2013,72,02129,-71.074126,42.383298,101000927282
2013,72,02215,-71.097028,42.342491,101000927285
2013,72,02131,-71.11954,42.29195,101000927290
2013,72,02125,-71.077675,42.317944,101000927294
2013,72,02119,-71.08645,42.32679,101000927298
2013,73,02215,-71.09728,42.34297,101000931515
2013,73,02118,-71.06907,42.34456,101000931517
2013,73,02135,-71.15079,42.3451,101000931518
2013,73,02215,-71.08994,42.34968,101000931520
2013,73,02643,-71.13361,42.29055,101000931521
2013,73,02120,-71.1046,42.331046,101000931522
2013,73,02643,-71.05233,42.3406,101000931523
2013,73,02109,-71.05178,42.367392,101000931528
2013,73,02126,-71.10108,42.268429,101000931530
2013,73,02126,-71.10108,42.268429,101000931534
2013,73,02643,-71.07734,42.295837,101000931536
2013,73,02643,-71.069407,42.317582,101000931537
2013,73,02131,-71.123512,42.292704,101000931542
2013,73,02125,-71.070408,42.31213,101000931544
2013,74,02134,-71.135716,42.36175,101000931844
2013,74,02125,-71.06377,42.3107,101000931848
2013,74,02125,-71.06377,42.3107,101000931849
2013,74,02643,-71.057146,42.310494,101000931850
2013,74,02109,-71.05205,42.36667,101000931852
2013,74,02127,-71.05583,42.32985,101000931854
2013,74,02130,-71.10284,42.30848,101000931858
2013,74,02643,-71.06889,42.27538,101000931862
2013,75,02643,-71.0587,42.3594,101000936088
2013,75,02125,-71.045661,42.321252,101000936089
2013,75,02643,-71.14835,42.28411,101000936091
2013,75,02121,-71.07372,42.30018,101000936093
2013,75,02121,-71.07372,42.30018,101000936094
2013,75,02125,-71.06428,42.31558,101000936097
2013,76,02113,-71.0546,42.362686,101000936355
2013,76,02130,-71.11465,42.321,101000936357
2013,76,02111,-71.061999,42.349909,101000936360
2013,76,02643,-71.07031,42.28315,101000936361
2013,76,02119,-71.08216,42.32955,101000936363
2013,76,02643,-71.0587,42.3594,101000936365
2013,76,02643,-71.0587,42.3594,101000936366
2013,76,02643,-71.086375,42.326538,101000936371
2013,76,02643,-71.0587,42.3594,101000936375
2013,77,02116,-71.08404,42.34944,101000940795
2013,77,02116,-71.07133,42.34671,101000940796
2013,77,02215,-71.095883,42.34332,101000940797
2013,77,02215,-71.095706,42.343364,101000940798
2013,77,02127,-71.03829,42.33539,101000940805
2013,78,02108,-71.060233,42.359826,101000940999
2013,78,02643,-71.062945,42.377939,101000941001
2013,78,02136,-71.12644,42.25957,101000941003
2013,78,02122,-71.041015,42.288271,101000941005
2013,78,02122,-71.041015,42.288271,101000941007
2013,78,02643,-71.050254,42.363289,101000941011
2013,78,02122,-71.041015,42.288271,101000941014
2013,78,02127,-71.04489,42.33286,101000941015
2013,78,02643,-71.00391,42.38675,101000941017
2013,79,02136,-71.1341,42.25065,101000945574
2013,79,02119,-71.07549,42.326442,101000945579
2013,79,02130,-71.116847,42.294521,101000945581
2013,79,02127,-71.05506,42.34242,101000945583
2013,80,02136,-71.11716,42.25989,101000945801
2013,80,02643,-71.05669,42.29039,101000945803
2013,80,02118,-71.0587,42.3594,101000945806
2013,81,02215,-71.102755,42.344534,101000949433
2013,81,02128,-71.002012,42.391968,101000949435
2013,81,02115,-71.084719,42.348776,101000949437
2013,81,02124,-71.06008,42.29111,101000949438
2013,81,02128,-71.002012,42.391968,101000949439
2013,81,02215,-71.089578,42.350505,101000949441
2013,81,02118,-71.07891,42.34227,101000949444
2013,81,02643,-71.062842,42.353067,101000949446
2013,81,02215,-71.0587,42.3594,101000949448
2013,81,02125,-71.05631,42.31005,101000949450
2013,81,02119,-71.07133,42.3262,101000949452
2013,81,02124,-71.08208,42.28269,101000949454
2013,82,02129,-71.07959,42.383,101000949802
2013,82,02125,-71.06801,42.31286,101000949805
2013,82,02114,-71.061391,42.364533,101000949808
2013,83,02121,-71.0831,42.3093,101000954356
2013,83,02130,-71.11872,42.30897,101000954357
2013,83,02127,-71.03501,42.33583,101000954358
2013,83,02130,-71.11725,42.29097,101000954359
2013,83,02124,-71.101038,42.284681,101000954360
2013,83,02643,-71.062842,42.353067,101000954362
2013,83,02643,-71.062842,42.353067,101000954364
2013,83,02136,-71.11247,42.26065,101000954366
2013,83,02125,-71.05498,42.31975,101000954367
2013,83,02643,-71.06227,42.32565,101000954368
2013,84,02127,-71.05272,42.32409,101000954596
2013,84,02127,-71.013234,42.338836,101000954599
2013,84,02643,-71.06316,42.34259,101000954601
2013,84,02643,-71.0587,42.3594,101000954602
2013,84,02136,-71.12155,42.24882,101000954604
2013,84,02121,-71.08008,42.30357,101000954606
2013,84,02116,-71.064128,42.351234,101000954608
2013,84,02643,-71.12842,42.28982,101000954610
2013,84,02643,-71.12842,42.28982,101000954612
2013,84,02116,-71.064128,42.351234,101000954614
2013,84,02113,-71.058137,42.365648,101000954616
2013,84,02119,-71.097779,42.314998,101000954618
2013,84,02124,-71.07656,42.29599,101000954620
2013,84,02643,-71.111549,42.271961,101000954623
2013,84,02135,-71.15148,42.34487,101000954624
2013,84,02118,-71.07235,42.343801,101000954626
2013,84,02643,-71.062191,42.344855,101000954628
2013,84,02134,-71.129151,42.359222,101000954630
2013,84,02130,-71.10859,42.32217,101000954634
2013,84,02118,-71.07965,42.34259,101000954636
2013,84,02130,-71.10859,42.32217,101000954638
2013,84,02643,-71.05139,42.33977,101000954640
2013,84,02643,-71.050254,42.363289,101000954642
2013,84,02643,-71.050254,42.363289,101000954643
2013,84,02125,-71.0736,42.31349,101000954645
2013,84,02643,-71.114144,42.275785,101000954647
2013,84,02121,-71.08283,42.31577,101000954649
2013,84,02124,-71.08818,42.28718,101000954650
2013,84,02108,-71.066403,42.357559,101000954652
2013,84,02108,-71.066403,42.357559,101000954653
2013,84,02643,-71.069742,42.38168,101000954657
2013,85,02643,-71.135822,42.358923,101000958791
2013,85,02643,-71.0665,42.28812,101000958793
2013,85,02118,-71.076869,42.338714,101000958795
2013,85,02119,-71.09307,42.31954,101000958797
2013,85,02119,-71.09307,42.31954,101000958798
2013,85,02130,-71.10305,42.30583,101000958802
2013,85,02127,-71.0258,42.33511,101000958805
2013,85,02643,-71.10384,42.34599,101000958809
2013,85,02130,-71.11558,42.32163,101000958811
2013,86,02122,-71.06289,42.30003,101000959108
2013,86,02125,-71.0539,42.31659,101000959110
2013,86,02127,-71.0502,42.33993,101000959113
2013,86,02125,-71.072669,42.32094,101000959115
2013,86,02643,-71.109605,42.317557,101000959117
2013,86,02129,-71.0615,42.38033,101000959120
2013,86,02135,-71.15909,42.35244,101000959121
2013,86,02124,-71.07676,42.2903,101000959124
2013,87,02130,-71.1142,42.29838,101000962908
2013,87,02135,-71.161386,42.355161,101000962910
2013,87,02111,-71.059999,42.35052,101000962912
2013,87,02111,-71.059999,42.35052,101000962914
2013,87,02116,-71.07703,42.35175,101000962915
2013,87,02643,-71.056827,42.34083,101000962920
2013,87,02643,-71.0587,42.3594,101000962922
2013,87,02643,-71.06671,42.28424,101000962924
2013,87,02643,-71.06671,42.28424,101000962926
2013,87,02643,-71.06671,42.28424,101000962928
2013,88,02643,-71.054562,42.340433,101000963175
2013,88,02126,-71.091829,42.274307,101000963176
2013,88,02643,-71.099358,42.330275,101000963177
2013,88,02643,-71.050254,42.363289,101000963178
2013,88,02126,-71.08475,42.27194,101000963181
2013,88,02126,-71.08475,42.27194,101000963182
2013,88,02125,-71.07073,42.31993,101000963184
2013,89,02643,-71.06738,42.27184,101000966473
2013,89,02135,-71.149489,42.34552,101000966475
2013,89,02111,-71.0587,42.3594,101000966477
2013,89,02120,-71.10373,42.33141,101000966478
2013,89,02643,-71.057146,42.310494,101000966480
2013,89,02124,-71.079672,42.289007,101000966482
2013,89,02122,-71.048719,42.284095,101000966484
2013,89,02643,-71.141302,42.34394,101000966485
2013,89,02643,-71.14277,42.25416,101000966486
2013,89,02114,-71.06762,42.3597,101000966488
2013,89,02643,-71.0629,42.38102,101000966489
2013,89,02116,-71.0807,42.35163,101000966490
2013,89,02129,-71.06555,42.3798,101000966492
2013,89,02114,-71.07025,42.35974,101000966497
2013,89,02120,-71.0587,42.3594,101000966499
2013,89,02135,-71.15403,42.33978,101000966501
2013,90,02127,-71.0432,42.33148,101000966836
2013,90,02643,-71.0582,42.29069,101000966838
2013,90,02643,-71.072475,42.354895,101000966840
2013,90,02111,-71.0587,42.3594,101000966850
2013,90,02122,-71.05167,42.29485,101000966852
2013,90,02643,-71.0587,42.3594,101000966854
2013,90,02124,-71.07709,42.28759,101000966856
2013,90,02643,-71.153294,42.351904,101000966858
2013,90,02643,-71.050254,42.363289,101000966862
2013,90,02127,-71.0432,42.33148,101000966863
2013,90,02127,-71.0432,42.33148,101000966864
2013,91,02643,-71.063281,42.325094,101000970579
2013,91,02643,-71.063281,42.325094,101000970581
2013,91,02121,-71.08627,42.31556,101000970583
2013,91,02130,-71.11365,42.30439,101000970585
2013,91,02131,-71.12574,42.28843,101000970587
2013,91,02125,-71.06277,42.31902,101000970591
2013,91,02126,-71.09206,42.27127,101000970595
2013,91,02127,-71.02912,42.33787,101000970597
2013,91,02643,-71.06575,42.37461,101000970604
2013,91,02124,-71.080278,42.295294,101000970606
2013,93,02643,-71.16124,42.27624,101000973867
2013,93,02643,-71.00548,42.38831,101000973869
2013,93,02135,-71.14114,42.349228,101000973871
2013,93,02108,-71.0579,42.360116,101000973872
2013,93,02643,-71.12683,42.35435,101000973875
2013,93,02121,-71.079,42.30626,101000973877
2013,93,02643,-71.16883,42.28854,101000973879
2013,94,02131,-71.11916,42.27726,101000974116
2013,94,02131,-71.139,42.27985,101000974119
2013,94,02126,-71.08914,42.28223,101000974121
2013,94,02119,-71.06951,42.32284,101000974123
2013,94,02124,-71.06479,42.28986,101000974124
2013,94,02643,-71.06934,42.38115,101000974125
2013,94,02643,-71.06101,42.30472,101000974126
2013,94,02114,-71.06893,42.360938,101000974132
2013,94,02135,-71.162404,42.347918,101000974136
2013,95,02130,-71.10164,42.31532,101000978028
2013,95,02130,-71.106253,42.301536,101000978030
2013,95,02643,-71.104639,42.313129,101000978032
2013,95,02131,-71.123229,42.293014,101000978034
2013,95,02126,-71.08896,42.28189,101000978037
2013,95,02643,-71.102149,42.317155,101000978038
2013,95,02643,-71.134127,42.360072,101000978040
2013,95,02121,-71.077829,42.310909,101000978041
2013,96,02121,-71.07334,42.30453,101000978229
2013,96,02131,-71.13468,42.29401,101000978231
2013,96,02215,-71.09371,42.34819,101000978235
2013,96,02129,-71.0628,42.37575,101000978236
2013,96,02125,-71.07026,42.31159,101000978239
2013,96,02643,-71.07601,42.31465,101000978241
2013,96,02643,-71.1669,42.28693,101000978243
2013,96,02131,-71.13388,42.29306,101000978245
2013,97,02122,-71.06411,42.3035,101000981178
2013,97,02643,-71.07556,42.38745,101000981180
2013,97,02643,-71.07556,42.38745,101000981181
2013,97,02643,-71.07556,42.38745,101000981182
2013,97,02643,-71.07556,42.38745,101000981183
2013,97,02643,-71.07556,42.38745,101000981184
2013,97,02126,-71.08737,42.28082,101000981186
2013,97,02126,-71.09562,42.28169,101000981188
2013,97,02643,-71.062842,42.353067,101000981190
2013,97,02643,-71.062842,42.353067,101000981191
2013,97,02131,-71.120582,42.278425,101000981193
2013,97,02215,-71.103688,42.350442,101000981194
2013,97,02643,-71.062842,42.353067,101000981196
2013,97,02131,-71.120582,42.278425,101000981198
2013,97,02131,-71.120582,42.278425,101000981200
2013,97,02215,-71.103688,42.350442,101000981201
2013,97,02124,-71.09139,42.28632,101000981203
2013,97,02643,-71.062842,42.353067,101000981204
2013,98,02130,-71.106539,42.31043,101000981477
2013,98,02126,-71.08868,42.27055,101000981479
2013,98,02130,-71.09819,42.31209,101000981481
2013,98,02130,-71.09819,42.31209,101000981483
2013,98,02643,-71.055599,42.287679,101000981485
2013,98,02129,-71.0587,42.3594,101000981487
2013,98,02136,-71.132299,42.237125,101000981489
2013,98,02467,-71.14189,42.29943,101000981491
2013,98,02119,-71.09669,42.31421,101000981493
2013,98,02120,-71.111403,42.331073,101000981495
2013,98,02124,-71.06724,42.28938,101000981497
2013,98,02131,-71.12917,42.27556,101000981499
2013,98,02643,-71.050254,42.363289,101000981500
2013,98,02643,-71.050254,42.363289,101000981501
2013,98,02121,-71.0587,42.3594,101000981503
2013,98,02121,-71.0587,42.3594,101000981505
2013,98,02643,-71.07028,42.38234,101000981507
2013,98,02124,-71.0587,42.3594,101000981509
2013,98,02643,-71.11625,42.30715,101000981511
2013,98,02132,-71.15777,42.27909,101000981513
2013,98,02643,-71.060151,42.374338,101000981517
2013,98,02119,-71.07008,42.32299,101000981519
2013,98,02132,-71.15777,42.27909,101000981520
2013,98,02110,-71.051129,42.359417,101000981522
2013,98,02122,-71.05475,42.28673,101000981524
2013,98,02124,-71.07528,42.28254,101000981526
2013,98,02134,-71.14231,42.35346,101000981528
2013,98,02108,-71.06084,42.35845,101000981530
2013,98,02643,-71.13432,42.35899,101000981532
2013,98,02136,-71.13331,42.25074,101000981534
2013,98,02643,-71.06206,42.30717,101000981536
2013,98,02643,-71.050254,42.363289,101000981538
2013,98,02128,-71.035124,42.379181,101000981540
2013,98,02215,-71.098289,42.344744,101000981542
2013,99,02124,-71.071585,42.282337,101000989471
2013,99,02131,-71.13894,42.27545,101000989473
2013,99,02127,-71.05288,42.3405,101000989475
2013,99,02127,-71.05288,42.3405,101000989477
2013,99,02643,-71.056147,42.28945,101000989479
2013,99,02126,-71.09578,42.2682,101000989481
2013,99,02643,-71.07569,42.34466,101000989483
2013,99,02643,-71.07501,42.38717,101000989484
2013,99,02643,-71.135823,42.350918,101000989486
2013,99,02118,-71.08196,42.338067,101000989488
2013,99,02118,-71.08196,42.338067,101000989489
2013,99,02120,-71.096703,42.335964,101000989492
2013,99,02110,-71.05201,42.35736,101000989493
2013,99,02110,-71.05201,42.35736,101000989494
2013,99,02130,-71.106253,42.301536,101000989495
2013,99,02135,-71.147645,42.344729,101000989496
2013,99,02215,-71.09012,42.34943,101000989498
2013,99,02643,-71.10193,42.31884,101000989500
2013,99,02643,-71.049447,42.349446,101000989501
2013,99,02120,-71.083734,42.338159,101000989503
2013,99,02643,-71.10238,42.31696,101000989505
2013,100,02643,-71.06296,42.27444,101000989809
2013,100,02122,-71.0608,42.30422,101000989812
2013,100,02127,-71.04132,42.33571,101000989817
2013,101,02643,-71.01847,42.38573,101000992308
2013,101,02135,-71.153797,42.356597,101000992310
2013,101,02135,-71.153797,42.356597,101000992312
2013,101,02129,-71.059625,42.375811,101000992318
2013,101,02126,-71.09704,42.26492,101000992322
2013,101,02131,-71.11844,42.28612,101000992325
2013,101,02643,-71.13554,42.35116,101000992327
2013,102,02118,-71.066404,42.34485,101000992562
2013,102,02116,-71.07781,42.35285,101000992564
2013,102,02115,-71.088124,42.348782,101000992565
2013,102,02126,-71.098,42.26676,101000992566
2013,102,02120,-71.10378,42.327729,101000992569
2014,-1,02118,-71.0716,42.34262,101000996954
2014,-1,02126,-71.09274,42.27622,101000996956
2014,-1,02127,-71.0364,42.33408,101000996958
2014,-1,02127,-71.04635,42.33764,101000996960
2014,-1,02118,-71.07154,42.34257,101000996961
2014,-1,02135,-71.15038,42.33976,101000996963
2014,-1,02127,-71.05442,42.33024,101000996965
2014,-1,02128,-71.03306,42.37055,101000996966
2014,-1,02643,-71.068086,42.280245,101000996968
2014,-1,02643,-71.12561,42.24254,101000996970
2014,-1,02122,-71.0507,42.28575,101000996971
2014,-1,02643,-71.12906,42.26772,101000996973
2014,-1,02128,-71.01141,42.38485,101000996975
2014,-1,02127,-71.04074,42.33604,101000996978
2014,-1,02135,-71.15982,42.34176,101000996980
2014,-1,02130,-71.10182,42.3135,101000996981
2014,-1,02643,-71.06166,42.37738,101000996983
2014,-1,02643,-71.135822,42.358923,101000996985
2014,-1,02129,-71.079564,42.382767,101000996986
2014,-1,02127,-71.04743,42.3369,101000996989
2014,-1,02132,-71.16559,42.27017,101000996990
2014,-1,02643,-71.15061,42.28273,101000996991
2014,-1,02130,-71.110167,42.326777,101000996993
2014,-1,02129,-71.079569,42.382744,101000996994
2014,-1,02135,-71.14424,42.34032,101000996995
2014,-1,02124,-71.059316,42.282538,101000996997
2014,-1,02643,-71.11596,42.30709,101000996999
2014,-1,02128,-71.03814,42.37964,101000997001
2014,-1,02128,-71.03814,42.37964,101000997003
2014,-1,02643,-71.141442,42.34384,101000997004
2014,-1,02643,-71.10556,42.3123,101000997006
2014,-1,02129,-71.06248,42.378344,101000997008
2014,-1,02122,-71.06403,42.30598,101000997010
2014,-1,02127,-71.04884,42.33208,101000997012
2014,-1,02128,-71.03855,42.37977,101000997014
2014,-1,02130,-71.11519,42.29705,101000997017
2014,-1,02643,-71.080786,42.287289,101000997019
2014,-1,02119,-71.08302,42.33147,101000997021
2014,-1,02130,-71.10403,42.32106,101000997023
2014,0,02130,-71.1217,42.30822,101000997999
2014,0,02131,-71.120582,42.278425,101000998001
2014,0,02136,-71.12382,42.258365,101000998002
2014,0,02643,-71.12802,42.26826,101000998005
2014,0,02131,-71.12038,42.27472,101000998006
2014,0,02115,-71.085931,42.348013,101000998008
2014,0,02643,-71.069338,42.33676,101000998012
2014,0,02114,-71.066858,42.360986,101000998014
2014,0,02125,-71.06457,42.31807,101000998015
2014,0,02118,-71.0587,42.3594,101000998017
2014,0,02122,-71.05646,42.29558,101000998019
2014,0,02131,-71.11708,42.28595,101000998020
2014,0,02136,-71.12436,42.2676,101000998022
2014,0,02118,-71.08091,42.33946,101000998023
2014,0,02643,-71.122,42.31197,101000998026
2014,0,02114,-71.063808,42.360498,101000998027
2014,0,02116,-71.07305,42.34591,101000998030
2014,0,02121,-71.08203,42.3008,101000998035
2014,0,02643,-71.068853,42.271392,101000998038
2014,0,02135,-71.1526,42.33774,101000998041
2014,0,02643,-71.06094,42.3045,101000998043
2014,0,02116,-71.07305,42.34591,101000998045
2014,0,02126,-71.11074,42.27118,101000998046
2014,0,02215,-71.09421,42.34936,101000998047
2014,0,02127,-71.04846,42.33394,101000998049
2014,0,02125,-71.07245,42.31831,101000998051
2014,0,02119,-71.067505,42.325363,101000998052
2014,0,02119,-71.0957,42.31411,101000998054
2014,0,02130,-71.12493,42.30498,101000998056
2014,0,02643,-71.1353,42.35919,101000998057
2014,0,02135,-71.14474,42.3416,101000998059
2014,1,02116,-71.07528,42.34646,101001002646
2014,1,02643,-71.141442,42.34384,101001002648
2014,1,02121,-71.09202,42.31457,101001002650
2014,1,02135,-71.17274,42.34928,101001002651
2014,1,02134,-71.13733,42.34878,101001002653
2014,1,02124,-71.08793,42.2959,101001002655
2014,1,02134,-71.13733,42.34878,101001002657
2014,1,02108,-71.067341,42.35841,101001002658
2014,1,02131,-71.135679,42.294296,101001002659
2014,1,02125,-71.05602,42.31996,101001002661
2014,1,02108,-71.06847,42.35855,101001002662
2014,1,02643,-71.07441,42.29749,101001002664
2014,1,02113,-71.05742,42.36402,101001002668
2014,1,02215,-71.09341,42.34961,101001002670
2014,1,02643,-71.126595,42.286835,101001002672
2014,2,02126,-71.08507,42.27171,101001003043
2014,2,02135,-71.140102,42.349009,101001003045
2014,2,02135,-71.14774,42.33834,101001003046
2014,2,02643,-71.106175,42.311008,101001003047
2014,2,02125,-71.05906,42.31608,101001003048
2014,2,02126,-71.0918,42.26987,101001003050
2014,2,02126,-71.09392,42.27722,101001003051
2014,2,02215,-71.10016,42.34369,101001003052
2014,2,02215,-71.098428,42.344147,101001003053
2014,2,02128,-71.0312,42.38024,101001003056
2014,2,02116,-71.07156,42.34614,101001003061
2014,2,02125,-71.0554,42.31102,101001003065
2014,2,02120,-71.10371,42.33435,101001003067
2014,2,02115,-71.085031,42.344433,101001003069
2014,2,02126,-71.09578,42.2682,101001003071
2014,2,02643,-71.109605,42.317557,101001003073
2014,2,02135,-71.142221,42.355826,101001003075
2014,2,02118,-71.0772,42.34067,101001003077
2014,2,02643,-71.062852,42.353458,101001003078
2014,2,02128,-71.0353,42.36789,101001003081
2014,2,02119,-71.091708,42.321187,101001003083
2014,2,02129,-71.062837,42.378454,101001003085
2014,2,02643,-71.13782,42.34682,101001003087
2014,2,02111,-71.062852,42.353458,101001003089
2014,3,02115,-71.089145,42.342293,101001008313
2014,3,02125,-71.07564,42.31551,101001008315
2014,3,02116,-71.0587,42.3594,101001008316
2014,3,02643,-71.016258,42.385092,101001008317
2014,3,02136,-71.132132,42.237883,101001008319
2014,3,02111,-71.059999,42.35052,101001008321
2014,3,02130,-71.095785,42.292819,101001008322
2014,3,02124,-71.06941,42.29663,101001008323
2014,3,02124,-71.084938,42.281243,101001008325
2014,3,02129,-71.06515,42.37968,101001008327
2014,3,02116,-71.07249,42.3464,101001008328
2014,3,02127,-71.02807,42.33728,101001008330
2014,3,02131,-71.14518,42.28544,101001008334
2014,3,02132,-71.15599,42.29324,101001008336
2014,4,02129,-71.065058,42.375341,101001008652
2014,4,02111,-71.06225,42.35096,101001008653
2014,4,02127,-71.051263,42.338025,101001008654
2014,4,02643,-71.050254,42.363289,101001008656
2014,4,02132,-71.15657,42.27543,101001008658
2014,4,02643,-71.06939,42.38163,101001008660
2014,4,02127,-71.04993,42.33545,101001008663
2014,4,02127,-71.0509,42.3383,101001008664
2014,4,02127,-71.0587,42.3594,101001008668
2014,4,02128,-71.03224,42.37525,101001008669
2014,5,02643,-71.10895,42.28604,101001011885
2014,5,02119,-71.0587,42.3594,101001011888
2014,5,02643,-71.14083,42.34436,101001011889
2014,5,02643,-71.16283,42.2915,101001011891
2014,5,02643,-71.14717,42.27211,101001011892
2014,5,02118,-71.08014,42.33786,101001011896
2014,5,02109,-71.051898,42.363673,101001011898
2014,5,02135,-71.146785,42.35888,101001011900
2014,5,02124,-71.09027,42.2971,101001011902
2014,5,02124,-71.08162,42.28004,101001011904
2014,5,02643,-71.135805,42.350953,101001011906
2014,5,02136,-71.11921,42.26384,101001011907
2014,5,02643,-71.0587,42.3594,101001011909
2014,5,02124,-71.06048,42.28843,101001011911
2014,5,02124,-71.06484,42.285,101001011915
2014,5,02124,-71.06484,42.285,101001011916
2014,5,02116,-71.069921,42.350707,101001011919
2014,5,02124,-71.06512,42.271497,101001011920
2014,5,02124,-71.09027,42.2971,101001011922
2014,5,02128,-71.02837,42.38051,101001011924
2014,6,02131,-71.14579,42.28451,101001012210
2014,6,02125,-71.06503,42.31117,101001012212
2014,6,02643,-71.050254,42.363289,101001012213
2014,6,02122,-71.05528,42.288415,101001012214
2014,6,02643,-71.15807,42.28447,101001012216
2014,6,02215,-71.10693,42.34689,101001012217
2014,6,02124,-71.05681,42.29058,101001012218
2014,6,02643,-71.10644,42.27241,101001012220
2014,6,02125,-71.07728,42.31583,101001012223
2014,6,02643,-71.056876,42.283972,101001012225
2014,6,02643,-71.16395,42.28987,101001012227
2014,6,02122,-71.04101,42.29137,101001012228
2014,6,02126,-71.10287,42.26795,101001012233
2014,6,02125,-71.05892,42.32063,101001012235
2014,6,02643,-71.0587,42.3594,101001012237
2014,6,02116,-71.068878,42.351307,101001012239
2014,6,02116,-71.068878,42.351307,101001012242
2014,6,02116,-71.068878,42.351307,101001012244
2014,6,02127,-71.05782,42.32768,101001012246
2014,6,02129,-71.060913,42.37134,101001012250
2014,7,02643,-71.161,42.27394,101001016665
2014,7,02113,-71.05367,42.3655,101001016666
2014,7,02130,-71.10758,42.31912,101001016669
2014,7,02643,-71.05228,42.3541,101001016671
2014,7,02125,-71.05796,42.3134,101001016672
2014,7,02124,-71.085573,42.284368,101001016674
2014,7,02124,-71.085573,42.284368,101001016673
2014,7,02643,-71.13827,42.34705,101001016676
2014,8,02643,-71.057146,42.310494,101001016955
2014,8,02131,-71.13772,42.2844,101001016956
2014,8,02643,-71.057146,42.310494,101001016957
2014,8,02135,-71.1497,42.3399,101001016961
2014,8,02116,-71.07313,42.34512,101001016963
2014,9,02643,-71.105293,42.273215,101001021835
2014,9,02118,-71.08127,42.3424,101001021836
2014,9,02128,-71.01866,42.383371,101001021837
2014,9,02118,-71.08092,42.34217,101001021838
2014,9,02122,-71.06326,42.30131,101001021840
2014,9,02122,-71.06572,42.3069,101001021842
2014,9,02643,-71.12957,42.2803,101001021844
2014,9,02124,-71.06808,42.29793,101001021846
2014,9,02113,-71.05543,42.365668,101001021847
2014,9,02127,-71.044097,42.336995,101001021852
2014,9,02131,-71.12744,42.27234,101001021853
2014,9,02643,-71.062842,42.353067,101001021854
2014,9,02118,-71.0587,42.3594,101001021855
2014,9,02127,-71.048117,42.333806,101001021857
2014,9,02643,-71.062842,42.353067,101001021858
2014,9,02125,-71.070698,42.319866,101001021860
2014,9,02125,-71.070698,42.319866,101001021862
2014,10,02127,-71.03816,42.33741,101001022180
2014,10,02119,-71.0587,42.3594,101001022183
2014,10,02119,-71.0587,42.3594,101001022185
2014,10,02643,-71.16903,42.293782,101001022188
2014,10,02215,-71.101981,42.343633,101001022190
2014,10,02121,-71.085522,42.300944,101001022192
2014,10,02130,-71.10385,42.31554,101001022194
2014,10,02118,-71.08005,42.33971,101001022195
2014,10,02118,-71.077875,42.337613,101001022198
2014,10,02118,-71.079251,42.339006,101001022200
2014,10,02643,-71.050254,42.363289,101001022202
2014,10,02643,-71.050254,42.363289,101001022203
2014,10,02643,-71.069562,42.380581,101001022204
2014,10,02643,-71.069562,42.380581,101001022205
2014,10,02643,-71.069562,42.380581,101001022206
2014,10,02643,-71.05228,42.3541,101001022207
2014,10,02110,-71.05201,42.35736,101001022208
2014,10,02110,-71.05201,42.35736,101001022209
2014,10,02643,-71.1132,42.26623,101001022210
