04-05-2013 22:45:47,02115,-71.085344,42.342018,101000817858
04-05-2013 23:10:27,02135,-71.15544,42.3407,101000817860
04-05-2013 23:18:35,02126,-71.10085,42.27218,101000817862
04-06-2013 00:29:20,02643,-71.116256,42.279681,101000817865
04-06-2013 01:25:32,02127,-71.03568,42.3308,101000817866
04-06-2013 01:29:06,02125,-71.05928,42.30938,101000817867
04-06-2013 22:46:00,02130,-71.11189,42.297,101000818107
04-06-2013 23:05:29,02643,-71.069754,42.31773,101000818109
04-06-2013 23:08:14,02119,-71.09348,42.3237,101000818111
04-07-2013 00:52:08,02643,-71.046745,42.336764,101000818116
04-07-2013 02:20:55,02125,-71.05734,42.30651,101000818121
04-12-2013 22:01:12,02119,-71.08485,42.32207,101000822046
04-12-2013 22:47:57,02643,-71.10644,42.27241,101000822049
04-12-2013 22:54:26,02120,-71.10902,42.32972,101000822050
04-12-2013 23:27:41,02643,-71.104275,42.315592,101000822056
04-12-2013 23:42:30,02643,-71.13558,42.35821,101000822057
04-12-2013 23:44:43,02128,-71.0029,42.38411,101000822058
04-12-2013 23:45:45,02643,-71.13527,42.358423,101000822059
04-12-2013 23:46:34,02132,-71.1617,42.27023,101000822060
04-12-2013 23:48:57,02128,-70.997772,42.383237,101000822061
04-12-2013 23:53:56,02125,-71.05582,42.31439,101000822063
04-12-2013 23:54:54,02128,-71.00947,42.386217,101000822064
04-12-2013 23:57:29,02643,-71.14144,42.28397,101000822066
04-13-2013 00:00:18,02128,-71.00882,42.3857,101000822068
04-13-2013 00:04:40,02128,-71.0068,42.38689,101000822069
04-13-2013 00:06:35,02128,-71.006441,42.387595,101000822070
04-13-2013 00:38:44,02643,-71.07128,42.34621,101000822072
04-13-2013 01:38:23,02125,-71.06744,42.30611,101000822075
04-13-2013 02:02:46,02643,-71.065146,42.273094,101000822077
04-13-2013 22:04:56,02121,-71.08967,42.3159,101000822266
04-13-2013 22:32:00,02109,-71.054358,42.3591,101000822267
04-13-2013 22:35:58,02135,-71.14727,42.34123,101000822268
04-14-2013 00:02:10,02125,-71.06761,42.31345,101000822272
04-14-2013 01:30:38,02136,-71.124802,42.251683,101000822276
04-14-2013 02:27:58,02129,-71.07581,42.38237,101000822280
04-14-2013 02:58:34,02131,-71.13719,42.28329,101000822281
04-19-2013 22:10:06,02121,-71.07715,42.30552,101000824777
04-19-2013 22:21:07,02121,-71.07715,42.30552,101000824780
04-19-2013 22:22:51,02128,-71.03705,42.3788,101000824781
04-19-2013 23:34:11,02114,-71.064943,42.359455,101000824784
04-20-2013 00:27:15,02116,-71.0587,42.3594,101000824789
04-20-2013 00:46:23,02108,-71.058274,42.36042,101000824790
04-20-2013 01:53:32,02119,-71.08003,42.32292,101000824792
04-20-2013 02:33:56,02129,-71.070713,42.385371,101000824794
04-20-2013 22:07:27,02121,-71.082363,42.297178,101000825090
04-20-2013 22:33:50,02116,-71.07237,42.348549,101000825093
04-20-2013 23:01:32,02643,-71.11896,42.30624,101000825096
04-21-2013 00:15:31,02215,-71.094489,42.347312,101000825101
04-21-2013 00:19:06,02130,-71.11359,42.31204,101000825103
04-26-2013 22:01:23,02108,-71.06567,42.35723,101000828812
04-26-2013 22:17:26,02643,-71.07131,42.3459,101000828815
04-26-2013 22:23:53,02128,-71.039589,42.377486,101000828816
04-26-2013 22:30:25,02643,-71.068853,42.271392,101000828818
04-26-2013 22:38:29,02643,-71.06938,42.28542,101000828820
04-27-2013 01:58:29,02199,-71.08384,42.34657,101000828825
04-27-2013 02:03:59,02199,-71.08384,42.34657,101000828826
04-27-2013 22:21:41,02643,-71.124757,42.266665,101000829104
04-27-2013 22:41:42,02116,-71.0724,42.34675,101000829106
04-27-2013 22:42:47,02643,-71.06459,42.37502,101000829107
04-27-2013 23:21:26,02125,-71.0554,42.3188,101000829108
04-27-2013 23:23:23,02643,-71.05505,42.28747,101000829109
04-27-2013 23:28:00,02643,-71.06967,42.34672,101000829110
04-27-2013 23:30:57,02643,-71.033443,42.364683,101000829111
04-27-2013 23:49:14,02125,-71.05498,42.31315,101000829113
04-28-2013 00:00:22,02643,-71.13782,42.34682,101000829115
04-28-2013 00:01:18,02643,-71.13782,42.34682,101000829117
04-28-2013 00:38:19,02135,-71.151457,42.346634,101000829120
05-03-2013 22:14:05,02118,-71.0637,42.34385,101000833575
05-03-2013 22:47:39,02643,-71.10029,42.27806,101000833576
05-03-2013 23:22:30,02125,-71.05692,42.3166,101000833578
05-03-2013 23:24:14,02127,-71.056519,42.342726,101000833580
05-03-2013 23:28:24,02643,-71.09953,42.320619,101000833582
05-04-2013 00:49:59,02119,-71.0587,42.3594,101000833587
05-04-2013 01:52:30,02113,-71.052983,42.366688,101000833588
05-04-2013 22:35:03,02132,-71.13871,42.29516,101000833793
05-04-2013 23:27:42,02116,-71.07582,42.35338,101000833796
05-04-2013 23:46:19,02119,-71.09348,42.33034,101000833797
05-05-2013 00:26:39,02215,-71.094144,42.346944,101000833799
